SKU;Brand;Nama Produk;Price List NFI;Harga Display;Harga Cost;Harga Organik;Kode;Alias SKU 1;Alias Nama 1;Alias SKU 2;Alias Nama 2;Alias SKU 3;Alias Nama 3;Alias SKU 4;Alias Nama 4;Produk 1;SKU Produk 1;PCS Produk 1;Price List NFI 1;Subtotal Produk 1;Harga Display 1;Harga Cost 1;Harga Organik 1;Produk 2;SKU Produk 2;PCS Produk 2;Price List NFI 2;Subtotal Produk 2;Harga Display 2;Harga Cost 2;Harga Organik 2;Produk 3;SKU Produk 3;PCS Produk 3;Price List NFI 3;Subtotal Produk 3;Harga Display 3;Harga Cost 3;Harga Organik 3;Produk 4;SKU Produk 4;PCS Produk 4;Price List NFI 4;Subtotal Produk 4;Harga Display 4;Harga Cost 4;Harga Organik 4;Produk 5;SKU Produk 5;PCS Produk 5;Price List NFI 5;Subtotal Produk 5;Harga Display 5;Harga Cost 5;Harga Organik 5;Produk 6;SKU Produk 6;PCS Produk 6;Price List NFI 6;Subtotal Produk 6;Harga Display 6;Harga Cost 6;Harga Organik 6;Produk 7;SKU Produk 7;PCS Produk 7;Price List NFI 7;Subtotal Produk 7;Harga Display 7;Harga Cost 7;Harga Organik 7;SKU Generate;Sub Brand;Parent Item;SKU Generate [0];Parent SKU;MP Tokopedia;MP Lazada;MP Blibli;MP Jdid;MP Bukalapak;MP Nutrimart;MP Eksklusif;MP Shopee;Alias Nama 5;Alias SKU 5;Alias Nama 6;Alias SKU 6;Alias Nama 7;Alias SKU 7
2201057106;WRP;WRP Meal Replacement Strawberry 6 sachets;99000.0;0;0;0;W3;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
2201050106;WRP;WRP Meal Replacement Coffee 6 sachets;99000.0;0;0;0;W4;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
2201058106;WRP;WRP Meal Replacement Choco Cereal 6 sachets;99000.0;0;0;0;W5;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
2205500121;WRP;WRP Green Tea (WRP Diet Tea) 30 Sachets;148500.0;0;0;0;W6;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
2202051112;WRP;WRP Cookies Chocolate Chips Showbox (12 sch);66000.0;0;0;0;W7;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(50%)2306551174;ED;(50%)L-Men Crunchy Bar Chocolate;0.0;0;0;0;E1;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(50%)2104031270;ED;(50%)Tropicana Slim Sirup Leci 750ml;0.0;0;0;0;E2;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(50%)1100525104;ED;(50%)NutriSari Premium ala Jus Jambu;0.0;0;0;0;E3;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
LL00000074;Merchandise;Smart Shake Gunsmoke Black;110000.0;170000;170000;0;M1;ssblack;Smart Shake Gunsmoke Black;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
LL00000077;Merchandise;Smart Shake Neon Blue;110000.0;170000;170000;0;M2;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
LL00000078;Merchandise;Smart Shake Neon Green;110000.0;170000;170000;0;M3;ssneongreen;Smart Shake Neon Green;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Gimmick;Smart Shake Neon Green;;LL00000078;;;;;;;;;;;;;;
LL00000076;Merchandise;Smart Shake Neon Red;110000.0;170000;170000;0;M4;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
LL00000079;Merchandise;Smart Shake Neon Yellow;110000.0;170000;170000;0;M5;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
LL00000075;Merchandise;Smart Shake Pure White;110000.0;170000;170000;0;M6;sspurewhite;Smart Shake Pure White;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Gimmick;Smart Shake Pure White;;LL00000075;;;;;;;;;;;;;;
(B)2306551174;Bonus Produk;(FREE)L-Men Crunchy Bar Chocolate;0.0;70800;0;0;B1;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)2104031270;Bonus Produk;(FREE)Tropicana Slim Sirup Leci 750ml;0.0;33000;0;0;B2;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)1100525104;Bonus Produk;(FREE) NutriSari Premium ala Jus Jambu (4 sch);0.0;11900;0;0;B3;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)740050175;Bonus Produk;(FREE)Heavenly Blush Tummy Yogurt Bar Lime 25gr;0.0;0;0;0;B4;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)740070175;Bonus Produk;(FREE)Heavenly Blush Tummy Yogurt Bar Berries 25gr;0.0;0;0;0;B5;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)2305551401;Bonus Produk;(FREE)L-Men Platinum Sachet;0.0;20000;0;0;B6;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Platinum;L-Men Platinum Choco Latte Sachet (25gr Protein);;2305551401;;;;;;;;;;;;;;
(B)1101675318;Bonus Produk;(FREE)W'Dank Lokalate Kopi Durian 10's;0.0;17500;0;0;B7;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)2304008151;Bonus Produk;(FREE)L-MEN Gain Mass Taro 225 gr;0.0;52500;0;0;B8;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210023;Gimmick;(FREE)Backpack HiLo School;0.0;50000;52346;0;G1;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210024;Gimmick;(FREE)Voucher L-Men Store Rp 50.000;0.0;50000;400;0;G2;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210025;Gimmick;(FREE)Voucher Zap 50% Tropicana Slim;0.0;0;0;0;G3;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210000;Gimmick;(FREE)Backpack HiLo School - BTS;0.0;40000;35000;0;G4;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210001;Gimmick;(FREE)Slingbag HiLo School - BTS;0.0;20000;14000;0;G5;tasbtssedang;Slingbag HiLo School - BTS;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210002;Gimmick;(FREE)Pouch HiLo School - BTS;0.0;10000;3500;0;G6;tasbtskecil;Pouch HiLo School - BTS;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210007;Gimmick;(FREE)Infused Water Bottle;0.0;30000;23000;0;G7;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210015;Gimmick;(FREE)Voucher Joox VIP 1 Bulan;0.0;0;0;0;G8;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210017;Gimmick;(FREE)Yoga Mat;0.0;120000;80000;0;G9;yoga;FREE - Yoga Mat;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;FREE - Yoga Mat;;;;;;;;;;;;;;;;
(B)71210018;Gimmick;(FREE)Voucher Caregiver;0.0;0;0;0;G10;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210020;Gimmick;(FREE)Hampers Body Shop;0.0;200000;200000;0;G11;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;FREE - Free Hampers Body Shop;;;;;;;;;;;;;;;;
voucher-planet-sports-200.000;Gimmick;FREE - Voucher Planet Sports 200.000;0.0;200000;200000;0;G12;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
hampers-body-shop;Gimmick;FREE - Hampers Body Shop;0.0;200000;200000;0;G13;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210016;Gimmick;(FREE)Voucher Nutrimart 100.000;0.0;100000;100000;0;G14;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;FREE - (FREE) Voucher Nutrimart 100.000;;;;;;;;;;;;;;;;
(B)71210014;Gimmick;(FREE)Saldo Go Pay 50.000;0.0;50000;52000;0;G15;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;FREE - (FREE) Saldo Go Pay 50.000;;;;;;;;;;;;;;;;
(B)71210030;Gimmick;(FREE)Celemek NutriMart;0.0;15000;35000;0;G16;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210029;Gimmick;(FREE)Drawstring Bag L-Men;18677.0;30000;18677;0;G17;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210027;Gimmick;(FREE)Gelas Enamel;0.0;35000;29500;0;G18;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;	(FREE)Gelas Enamel;;;;;;;;;;;;;;;;
(B)71210004;Gimmick;(FREE)Infuse Water Bottle Blibli;0.0;30000;23000;0;G19;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Infuse Water Bottle Blibli;;(B)71210004;;;;;;;;;;;;;;
(B)71210008;Gimmick;(FREE)Laundry Bag;0.0;80000;61016.217;0;G20;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Laundry Bag;;(B)71210008;;;;;;;;;;;;;;
(B)71210022;Gimmick;(FREE)Lunch Box;0.0;30000;22000;0;G21;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;Lunch Box;;;;;;;;;;;;;;;;
(B)71210010;Gimmick;(FREE)Lunch Box Lock & Lock HPL850;0.0;35000;30909;0;G22;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;Lunch Box Lock & Lock HPL850;;;;;;;;;;;;;;;;
(B)71210028;Gimmick;(FREE)Shaker L-Men Black;0.0;50000;36000;0;G23;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Gimmick;(FREE)Shaker L-Men Black;;(B)71210028;;;;;;;;;;;;;;
(B)71210021;Gimmick;(FREE)Shoesbag l-men gimmick MP;0.0;10000;8232.667;0;G24;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210003;Gimmick;(FREE)Spatula Blibli;0.0;15000;12574;0;G25;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210026;Gimmick;(FREE)Spider Bottle;36000.0;50000;36000;0;G26;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Gimmick;FREE - Spider Bottle;;;;;;;;;;;;;;;;
(B)71210005;Gimmick;(FREE)Tempat Makan Blibli;0.0;25000;22000;0;G27;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210006;Gimmick;(FREE)Totebag TS Blibli;0.0;25000;18000;0;G28;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210013;Gimmick;(FREE)Tumbler My Bottle;0.0;15000;10150;0;G29;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Tumbler My Bottle;;(B)71210013;;;;;;;;;;;;;;
(B)71210012;Gimmick;(FREE)Tumblr Nutrimart Hijau;0.0;52000;52000;0;G30;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210009;Gimmick;(FREE)Voucher MAP Rp 50.000;0.0;50000;50000;0;G31;MAP50;Voucher MAP Rp 50.000;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210019;Gimmick;(FREE)Voucher Planet Sports 200.000;0.0;200000;200000;0;G32;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210031;Gimmick;(FREE)Tumbler Tokopedia Black;0.0;50000;41077;0;G33;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)2101468;Gimmick;HiLo Chocolate Banana 200ml (24 botol);0.0;6380;0;0;G34;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;HiLo Chocolate Banana;(FREE) HiLo Chocolate Banana 200ml (24 botol);;;;;;;;;;;;;;;;
(B)71210059;Gimmick;(FREE)Tas Sekolah Back to School Series;0.0;40000;35000;0;G35;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;Tas Sekolah Back to School Series;;;;;;;;;;;;;;;;
(B)71210060;Gimmick;(FREE)Tas Selempang Back to School Series;0.0;20000;14000;0;G36;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Tas Selempang Back to School Series;;(B)71210060;;;;;;;;;;;;;;
(B)71210061;Gimmick;(FREE)Pouch Kecil Back to School Series;0.0;10000;3500;0;G37;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Pouch Kecil Back to School Series;;(B)71210061;;;;;;;;;;;;;;
(B)71210062;Gimmick;(FREE)Tumbler Back to School Series;0.0;15000;10000;0;G38;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;Tumbler Back to School Series;;;;;;;;;;;;;;;;
(B)1101979451;Gimmick;(FREE)NutriSari Madu Kurma (10 Sch);0.0;15500;0;0;G39;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210066;Gimmick;Voucher AIRY;0.0;0;560;0;G40;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210063;Gimmick;PowerBank;0.0;150000;120000;0;G41;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Gimmick;(FREE)PowerBank;;;;;;;;;;;;;;;;
(B)71210064;Gimmick;EMoney Mandiri L-Men;0.0;50000;45009;0;G42;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;EMoney Mandiri;;;;;;;;;;;;;;;;
(B)71210065;Gimmick;Flazz BCA;0.0;50000;45009;0;G43;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
2103400120;TS;Tropicana Slim Sweetener I Sweet;17050.0;20400;17050;0;T19;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;Tropicana Slim Kuning;Tropicana Slim I-Sweet;;;;;;;;;;;;;;;;
(B)71210067;Gimmick;EMoney Mandiri HiLo;0.0;50000;45009;0;G45;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)EMoney Mandiri HiLo;;;;;;;;;;;;;;;;
(B)71210068;Gimmick;EMoney Mandiri NutriSari;0.0;50000;45009;0;G46;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)EMoney Mandiri NutriSari;;;;;;;;;;;;;;;;
(B)71210069;Gimmick;(FREE)Tote Bag Thai Tea;0.0;20000;18000;0;G47;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE)Tote Bag Thai Tea;;(B)71210069;;;;;;;;;;;;;;
(B)71210070;Gimmick;(FREE) Keychain Thai Tea;0.0;10000;10000;0;G48;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE) Keychain Thai Tea;;(B)71210070;;;;;;;;;;;;;;
(B)71210071;Gimmick;(FREE) Toiletries Bag 2019 Version;0.0;35000;35000;0;G49;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE) Toiletries Bag 2019 Version;;(B)71210071;;;;;;;;;;;;;;
(B)71210072;Gimmick;Gym Bag 2019 Version;0.0;0;0;0;G50;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)2307061250;Bonus Produk;(FREE) L-Men Hi Protein 2 Go Chocolate;0.0;9200;0;0;G51;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;L-Men Suplemen;L-Men Hi Protein 2 Go Chocolate;;2307061250;;;;;;;;;;;;;;
(B)1101681318;Bonus Produk;(FREE) W'dank Lokalate Kopi Gula Aren 10’s;0.0;17500;0;0;G52;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;W'Dank;W'Dank Lokalate Kopi Aren (10 Sch);;;;;;;;;;;;;;;;
(B)2104110110;Bonus Produk;TS SFD SWEET ORANGE 12DX10SX6G;0.0;18000;0;0;G44;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)1101573451;Bonus Produk;(FREE) NutriSari Yuzu Orange 10's;0.0;15500;0;0;B9;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;
(B)71210077;Gimmick;(FREE) Foldable Travel Bag;0.0;30000;26000;0;G54;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;Gimmick;(FREE) Foldable Travel Bag;;(B)71210077;;;;;;;;;;;;;;
(B)71210078;Gimmick;(FREE) DIY Coloring Bag NutriSari;0.0;30000;0;0;G55;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE) DIY Coloring Bag NutriSari;;(B)71210078;;;;;;;;;;;;;;
(B)71210073;Gimmick;(FREE) Fridge Magnet WDank Lokalate Kopi Durian;0.0;5000;4075;0;G56;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE) Fridge Magnet WDank Lokalate Kopi Durian;;(B)71210073;;;;;;;;;;;;;;
(B)71210074;Gimmick;(FREE) Fridge Magnet NutriSari Yuzu Orange;0.0;5000;4075;0;G57;;;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;NM Gimmick;(FREE) Fridge Magnet NutriSari Yuzu Orange;;(B)71210074;;;;;;;;;;;;;;
